,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
922,NOTCH1_JAG1,NOTCH1,JAG1,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-3.63167325862043,0.003762413966590471,1,False,NA,NA,0.2882882882882883
1422,HLA-E_KLRC2,HLA-E,KLRC2,Mesangial_cells,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10967741935483873
820,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Private,NK cell,False,NA,NA,"[1.0, 0.500990099009901]",True,-3.15170077783893,0.00163958384977319,1
641,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,Podocytes,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
1280,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,Proximal_tubular_cells,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
1526,LILRA4_BST2,LILRA4,BST2,MNP,Podocytes,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
396,CD74_APP,CD74,APP,Mast cell,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
712,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,Mesangial_cells,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
1013,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,Mast cell,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
1172,DLL1_NOTCH4,DLL1,NOTCH4,Endothelium,Mesangial_cells,False,NA,NA,0.10973084886128363,True,-4.9064196914993605,0.0012356679553589,1
588,NRP1_VEGFB,NRP1,VEGFB,DC,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.3040540540540541
657,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Distal_tubules_and_collecting_duct,Private,False,NA,NA,"[0.9842342342342344, 0.8490990990990991]",True,-3.15170077783893,0.00163958384977319,1
623,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,NK cell,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
114,TGFB1_TGFBR3,TGFB1,TGFBR3,B cell,Proximal_tubular_cells,False,NA,NA,0.21621621621621626,True,-18.1543589009868,0.0108459579092956,1
1282,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,Endothelium,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
558,NRP1_VEGFA,NRP1,VEGFA,Distal_tubules_and_collecting_duct,MNP,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
581,NRP2_VEGFA,NRP2,VEGFA,Distal_tubules_and_collecting_duct,Proximal_tubular_cells,False,NA,NA,0.10135135135135136,True,-161.272711131136,1.85543111015361e-13,1
698,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,MNP,NK cell,False,NA,NA,"[1.0, 0.8307692307692308]",True,-3.15170077783893,0.00163958384977319,1
276,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,Loop_of_Henle,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
1156,JAG1_NOTCH2,JAG1,NOTCH2,Endothelium,Mesangial_cells,False,NA,NA,0.11801242236024845,True,-5.185172494183711,0.0035674841016713897,1
746,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,NK cell,Podocytes,False,NA,NA,"[1.0, 0.1290743155149935]",True,-3.15170077783893,0.00163958384977319,1
1114,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Private,False,NA,NA,0.11648351648351647,True,-4.8368024444167315,0.00154622415495639,1
183,TGFB3_TGFBR3,TGFB3,TGFBR3,Mesangial_cells,NK cell,False,NA,NA,0.1016949152542373,True,-18.1543589009868,0.0108459579092956,1
1130,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,Private,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
971,CD46_JAG1,CD46,JAG1,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
1501,LILRA4_BST2,LILRA4,BST2,DC,CD8 T cell,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
1236,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Proximal_tubular_cells,B cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1511,LILRA4_BST2,LILRA4,BST2,DC,Podocytes,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
1020,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,Proximal_tubular_cells,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
421,CD74_APP,CD74,APP,NK cell,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
57,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",MNP,Mesangial_cells,False,NA,NA,0.2923076923076923,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1006,SIRPA_CD47,SIRPA,CD47,Podocytes,Podocytes,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
911,NOTCH2_DLL4,NOTCH2,DLL4,Mesangial_cells,Endothelium,True,-5.185172494183711,0.0035674841016713897,1,False,NA,NA,0.2003105590062112
620,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,MNP,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
463,CD74_APP,CD74,APP,Neutrophil,CD8 T cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.14838709677419354
323,CD74_APP,CD74,APP,DC,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
493,CD74_APP,CD74,APP,Private,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
369,CD74_APP,CD74,APP,Loop_of_Henle,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
929,CD46_JAG1,CD46,JAG1,CD8 T cell,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
1163,JAG1_NOTCH2,JAG1,NOTCH2,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,False,NA,NA,0.2882882882882883,True,-5.185172494183711,0.0035674841016713897,1
592,NRP1_VEGFB,NRP1,VEGFB,Mesangial_cells,DC,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.43478260869565216
28,COL4A3_a1b1 complex,COL4A3,"['ITGA1', 'ITGB1']",Loop_of_Henle,Proximal_tubular_cells,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
1357,HLA-E_KLRC1,HLA-E,KLRC1,Endothelium,Private,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15544554455445544
1461,HLA-E_KLRK1,HLA-E,KLRK1,Mast cell,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.14838709677419354
135,TGFB1_TGFBR3,TGFB1,TGFBR3,Endothelium,Podocytes,False,NA,NA,0.17908902691511386,True,-18.1543589009868,0.0108459579092956,1
735,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,NK cell,B cell,False,NA,NA,"[1.0, 0.1290743155149935]",True,-3.15170077783893,0.00163958384977319,1
1553,CD47_SIRPG,CD47,SIRPG,Mast cell,Private,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.11188118811881187
494,CD74_APP,CD74,APP,Private,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
372,CD74_APP,CD74,APP,Loop_of_Henle,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
420,CD74_APP,CD74,APP,NK cell,CD8 T cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.14838709677419354
1075,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,Mesangial_cells,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
1388,HLA-E_KLRC1,HLA-E,KLRC1,Podocytes,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
95,FN1_aVb1 complex,FN1,"['ITGAV', 'ITGB1']",Mesangial_cells,Proximal_tubular_cells,False,NA,NA,0.3305084745762712,True,"[-33.6239706675212, -39.6176785934195]","[2.24673420633275e-09, 1.42091864873846e-09]","[1, 1]"
127,TGFB1_TGFBR3,TGFB1,TGFBR3,Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.22297297297297294,True,-18.1543589009868,0.0108459579092956,1
1411,HLA-E_KLRC2,HLA-E,KLRC2,DC,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
259,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,CD8 T cell,Loop_of_Henle,False,NA,NA,"[0.3290322580645161, 0.10967741935483873]",True,-56.6277070258774,0.000458079848881171,1
1128,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,Nephron_epithelium,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
15,COL4A5_a1b1 complex,COL4A5,"['ITGA1', 'ITGB1']",Podocytes,Distal_tubules_and_collecting_duct,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
963,CD46_JAG1,CD46,JAG1,Private,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
648,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,"[0.9842342342342344, 0.8490990990990991]",True,-3.15170077783893,0.00163958384977319,1
965,CD46_JAG1,CD46,JAG1,Proximal_tubular_cells,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
785,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,Loop_of_Henle,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
826,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Proximal_tubular_cells,B cell,False,NA,NA,"[0.9606625258799172, 0.6252587991718427]",True,-3.15170077783893,0.00163958384977319,1
119,TGFB1_TGFBR3,TGFB1,TGFBR3,CD8 T cell,Podocytes,False,NA,NA,0.3161290322580645,True,-18.1543589009868,0.0108459579092956,1
1370,HLA-E_KLRC1,HLA-E,KLRC1,Mesangial_cells,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
693,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,MNP,Distal_tubules_and_collecting_duct,False,NA,NA,"[1.0, 0.8307692307692308]",True,-3.15170077783893,0.00163958384977319,1
87,FN1_aVb1 complex,FN1,"['ITGAV', 'ITGB1']",Distal_tubules_and_collecting_duct,Podocytes,False,NA,NA,0.12612612612612611,True,"[-33.6239706675212, -39.6176785934195]","[2.24673420633275e-09, 1.42091864873846e-09]","[1, 1]"
923,NOTCH1_JAG1,NOTCH1,JAG1,Mesangial_cells,Endothelium,True,-3.63167325862043,0.003762413966590471,1,False,NA,NA,0.11801242236024845
400,CD74_APP,CD74,APP,Mast cell,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
1229,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Podocytes,CD8 T cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
839,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Proximal_tubular_cells,Private,False,NA,NA,"[0.9606625258799172, 0.6252587991718427]",True,-3.15170077783893,0.00163958384977319,1
1517,LILRA4_BST2,LILRA4,BST2,MNP,DC,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
957,CD46_JAG1,CD46,JAG1,Nephron_epithelium,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
1061,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,NK cell,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
796,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Podocytes,B cell,False,NA,NA,"[0.9845559845559846, 0.5444015444015444]",True,-3.15170077783893,0.00163958384977319,1
1477,HLA-E_KLRK1,HLA-E,KLRK1,Podocytes,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.14838709677419354
132,TGFB1_TGFBR3,TGFB1,TGFBR3,Endothelium,Distal_tubules_and_collecting_duct,False,NA,NA,0.17908902691511386,True,-18.1543589009868,0.0108459579092956,1
1213,PLXNB2_SEMA4D,PLXNB2,SEMA4D,MNP,B cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
365,CD74_APP,CD74,APP,Loop_of_Henle,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
1513,LILRA4_BST2,LILRA4,BST2,DC,Proximal_tubular_cells,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
290,ERBB4_HBEGF,ERBB4,HBEGF,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-1.85113453873652,0.0280744304564399,1,False,NA,NA,0.14414414414414414
808,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Podocytes,Private,False,NA,NA,"[0.9845559845559846, 0.5444015444015444]",True,-3.15170077783893,0.00163958384977319,1
1098,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,Podocytes,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
783,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,Distal_tubules_and_collecting_duct,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
158,TGFB1_TGFBR3,TGFB1,TGFBR3,NK cell,Podocytes,False,NA,NA,0.3989569752281617,True,-18.1543589009868,0.0108459579092956,1
1405,HLA-E_KLRC1,HLA-E,KLRC1,NKT cell,NKT cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.12688442211055276
449,CD74_APP,CD74,APP,Nephron_epithelium,CD8 T cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.14838709677419354
1503,LILRA4_BST2,LILRA4,BST2,DC,Endothelium,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
110,TGFB1_TGFBR3,TGFB1,TGFBR3,B cell,Endothelium,False,NA,NA,0.21621621621621626,True,-18.1543589009868,0.0108459579092956,1
705,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,B cell,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
1083,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,False,NA,NA,0.231981981981982,True,-4.8368024444167315,0.00154622415495639,1
903,PLXNB2_SEMA4C,PLXNB2,SEMA4C,Podocytes,Endothelium,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10869565217391304
643,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,Proximal_tubular_cells,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
1086,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,Proximal_tubular_cells,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
192,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,CD8 T cell,MNP,False,NA,NA,"[0.15483870967741936, 0.3290322580645161]",True,-56.6277070258774,0.000458079848881171,1
667,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Endothelium,Mesangial_cells,False,NA,NA,"[0.99120082815735, 0.4818840579710145]",True,-3.15170077783893,0.00163958384977319,1
1358,HLA-E_KLRC1,HLA-E,KLRC1,Loop_of_Henle,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
611,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,Podocytes,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
910,NOTCH2_DLL4,NOTCH2,DLL4,Mast cell,Endothelium,True,-5.185172494183711,0.0035674841016713897,1,False,NA,NA,0.2003105590062112
1374,HLA-E_KLRC1,HLA-E,KLRC1,NK cell,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
128,TGFB1_TGFBR3,TGFB1,TGFBR3,Distal_tubules_and_collecting_duct,NK cell,False,NA,NA,0.22297297297297294,True,-18.1543589009868,0.0108459579092956,1
154,TGFB1_TGFBR3,TGFB1,TGFBR3,Mesangial_cells,Proximal_tubular_cells,False,NA,NA,0.11864406779661014,True,-18.1543589009868,0.0108459579092956,1
539,CD74_APP,CD74,APP,MNP,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
1395,HLA-E_KLRC1,HLA-E,KLRC1,Proximal_tubular_cells,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
537,CD74_APP,CD74,APP,Endothelium,Endothelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.855072463768116
512,CD74_APP,CD74,APP,Proximal_tubular_cells,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
363,CD74_APP,CD74,APP,Loop_of_Henle,B cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.32432432432432434
509,CD74_APP,CD74,APP,Proximal_tubular_cells,Endothelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.855072463768116
1126,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,NK cell,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
961,CD46_JAG1,CD46,JAG1,Podocytes,Mesangial_cells,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.4915254237288136
165,TGFB1_TGFBR3,TGFB1,TGFBR3,Private,Distal_tubules_and_collecting_duct,False,NA,NA,0.2495049504950495,True,-18.1543589009868,0.0108459579092956,1
1196,PLXNB2_SEMA4D,PLXNB2,SEMA4D,DC,Private,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1022,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Distal_tubules_and_collecting_duct,B cell,False,NA,NA,0.231981981981982,True,-4.8368024444167315,0.00154622415495639,1
1049,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Loop_of_Henle,Private,False,NA,NA,0.1054739652870494,True,-4.8368024444167315,0.00154622415495639,1
1113,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Podocytes,False,NA,NA,0.11648351648351647,True,-4.8368024444167315,0.00154622415495639,1
40,FN1_a3b1 complex,FN1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.12612612612612611,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
275,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,Endothelium,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
687,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Loop_of_Henle,Private,False,NA,NA,"[0.7917222963951935, 0.2650200267022697]",True,-3.15170077783893,0.00163958384977319,1
707,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,DC,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
589,NRP1_VEGFB,NRP1,VEGFB,Distal_tubules_and_collecting_duct,DC,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.43478260869565216
36,COL4A5_a2b1 complex,COL4A5,"['ITGB1', 'ITGA2']",Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.759009009009009, 0.34459459459459457]"
1245,PLXNB2_SEMA4D,PLXNB2,SEMA4D,MNP,MNP,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
139,TGFB1_TGFBR3,TGFB1,TGFBR3,MNP,NK cell,False,NA,NA,0.476923076923077,True,-18.1543589009868,0.0108459579092956,1
148,TGFB1_TGFBR3,TGFB1,TGFBR3,Mast cell,Proximal_tubular_cells,False,NA,NA,0.2307692307692308,True,-18.1543589009868,0.0108459579092956,1
1380,HLA-E_KLRC1,HLA-E,KLRC1,Nephron_epithelium,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
819,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Private,Mesangial_cells,False,NA,NA,"[1.0, 0.500990099009901]",True,-3.15170077783893,0.00163958384977319,1
340,CD74_APP,CD74,APP,Distal_tubules_and_collecting_duct,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
555,NRP1_VEGFA,NRP1,VEGFA,DC,Mast cell,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
888,HLA-B_KIR3DL2,HLA-B,KIR3DL2,NK cell,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
711,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,MNP,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
308,CD74_APP,CD74,APP,CD8 T cell,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
876,HLA-B_KIR3DL2,HLA-B,KIR3DL2,Endothelium,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
367,CD74_APP,CD74,APP,Loop_of_Henle,Endothelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.855072463768116
394,CD74_APP,CD74,APP,Mast cell,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
1211,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Loop_of_Henle,Private,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
575,NRP1_VEGFA,NRP1,VEGFA,Proximal_tubular_cells,Podocytes,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
1289,PODXL_SELL,PODXL,SELL,Distal_tubules_and_collecting_duct,Private,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.2099009900990099
885,HLA-B_KIR3DL2,HLA-B,KIR3DL2,Private,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
1165,DLL1_NOTCH4,DLL1,NOTCH4,Distal_tubules_and_collecting_duct,DC,False,NA,NA,0.22297297297297294,True,-4.9064196914993605,0.0012356679553589,1
122,TGFB1_TGFBR3,TGFB1,TGFBR3,DC,Endothelium,False,NA,NA,0.43478260869565216,True,-18.1543589009868,0.0108459579092956,1
1072,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,Loop_of_Henle,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
1420,HLA-E_KLRC2,HLA-E,KLRC2,Mast cell,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10967741935483873
1174,DLL1_NOTCH4,DLL1,NOTCH4,Endothelium,Endothelium,False,NA,NA,0.10973084886128363,True,-4.9064196914993605,0.0012356679553589,1
156,TGFB1_TGFBR3,TGFB1,TGFBR3,NK cell,Endothelium,False,NA,NA,0.3989569752281617,True,-18.1543589009868,0.0108459579092956,1
1478,HLA-E_KLRK1,HLA-E,KLRK1,Podocytes,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10039113428943937
945,CD46_JAG1,CD46,JAG1,Mast cell,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
993,SIRPA_CD47,SIRPA,CD47,Podocytes,DC,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
56,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",MNP,Endothelium,False,NA,NA,0.2923076923076923,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
317,CD74_APP,CD74,APP,CD8 T cell,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
19,COL4A5_a1b1 complex,COL4A5,"['ITGA1', 'ITGB1']",Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
125,TGFB1_TGFBR3,TGFB1,TGFBR3,DC,Podocytes,False,NA,NA,0.43478260869565216,True,-18.1543589009868,0.0108459579092956,1
617,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,Distal_tubules_and_collecting_duct,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
8,COL4A3_a11b1 complex,COL4A3,"['ITGB1', 'ITGA11']",Loop_of_Henle,Mesangial_cells,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
1510,LILRA4_BST2,LILRA4,BST2,DC,Nephron_epithelium,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
909,NOTCH2_DLL4,NOTCH2,DLL4,MNP,Endothelium,True,-5.185172494183711,0.0035674841016713897,1,False,NA,NA,0.2003105590062112
814,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Private,Distal_tubules_and_collecting_duct,False,NA,NA,"[1.0, 0.500990099009901]",True,-3.15170077783893,0.00163958384977319,1
53,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Mesangial_cells,False,NA,NA,0.2072072072072072,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1007,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,B cell,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
813,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Private,DC,False,NA,NA,"[1.0, 0.500990099009901]",True,-3.15170077783893,0.00163958384977319,1
